,content
13077,사회가 폐쇄적이면 사람이 저렇게 변하지....
13078,존나 미개하다  
13079,떡은 안쳤냐?
13080,담배 두갑.헐
13081,슷꼬이
13082,노답
13083,크... 판타지지렷고
13084,오늘은이년이다. 클로에마피아
13085,이준석선장같은 마인드이구만
13086, ..뭐라꼬?
13087,목숨담보 페티시     
13088,안에서화꾸..
13089,충격   
13090,그래도 그건 안했네요
13091,후진국답다~~~
13092,조종실 투명유리로 바꿔라
13093,a340 기종 이네요   
13094,능지처참 해야할놈
13095,이딴것도 보도라고하는 와이티엔 수-준~
13096,그럴수도있지 마! 남자아이가?
13097,어서 빨리 Ai를 발전시켜야 합니다.
13098,waht
13099,자동문제임 비행기 다수동으로 바꿔버려  
13100,처음 여자 아나운서 멘트도 소름돋네
13101,에어섹   
13102,하 어쨰 --뭐뭐장 이라고 달고 있는 책임자들 중에 존경 스러운 인간이없냐.....
13103,      개멋있네 스발럼       
13104,      개멋있네 스발럼       
13105,헐..내꿈이 대한항공기장인데....
13106,  는?
13107,둘이 조종석에서 떡치고 놀았겠네
13108,더러워
13109,저래서 기장이 노답이지 ...
13110,미친거아님
13111,0:58
13112,   ........
13113,죽어라
13114,   
13115,부럽부럽 남자들로망아닌가?
13116,이해한다 사실 조정석에 남자만두리 있잖아 생각만해도 끔직하다  짜증지로하니깐 여자불러 노는거좋치
13117,  
13118,하여간 포르노 배우나 창년이나 씨발 하나같이 똑같은 갈보년들 싸그리 조져서 지구에서 소멸시켜야한다.
13119,58초에 저거 꼭지 아닌가 아님 말고
13120,추락해서 모두 뒈져야 하는데
13121,꿈에 직업이다 술 담배 여자 비행기
13122,부럽군
13123,저 배우 그곳에서 많이봄
13124,오래일할직업은 아닌가봄
13125,댓글수준봐라  역시 한남은 만나면 안됨
13126,저분 티비에 나오셨는데 스페인어 통역가로 아닌가요?소년미 나는분 좋아하신다구 한분
13127,꺄 힐다리 이쁨 터짐  전 개인적으로 9년동안 팬입니당 
13128,"그렇구나
이것저것 자잘한금액 부분이 많고 다달이다르고
지급시기부분 차이도있고 항공사마다 다다르고하니 딱 얼마다 이렇게 말하기가모호하군요 "
13129,고생에 비하면 그리 많은 건 아니네예
13130,썸네일 선공개하니까 존나 획기적이고 왠지 재밌을꺼같아서 보게됨
13131,와..둘다엄청예뻐요!!
13132,와~ 넘 예뻐요~ >_< 잘 봤습니다~!!!
13133,10명 뽑음 1년 이내 그만두는 비율도 말해줘야짘  
13134,왼쪽분 어서 봤나 했더니 예전에 얼짱시대 나오신분이네욬   그게 한 7년전이니까 비슷한 나이로서 너무 반갑네욬  
13135,"재미어트보고 성아님보러왓어요!
진짜 이쁘다        능력자시고     "
13136,격무에 시달리다보니 퇴사율이 높나보네요..
13137,우와 이뻐요   내스타일
13138,쿠쿠루쿠 인줄알았네;;
13139,그래서 눈이 높아지는구나
13140,힘든일이네요  
13141,로맨스패키지 출연자네
13142,300+알파면 얼마죠 ..?
13143,피부관리하는곳 좀 알려줘요
13144,힐다님 넘예뻐욤  
13145,너무 예뻐요오오   
13146,단발머리 로맨스패키지나오신분아닌가
13147,정성아 저 분 얼짱시대5 나왔던 분이네
13148,진짜 이쁘당
13149,결국 돈얘기..
13150,얼짱시대 정성아님 인가요??
13151,성아 저 사람 얼짱시대 나왔던 사람인데
13152,너무 적다.........  
13153,어!? 힐다님 로맨스패키지에서봤는데!!???
13154,그렇게 많진 않네요
13155,Beautiful..
13156,와 진짜 이쁘시다
13157,"저렇게 받아도 , 나가는 돈이 많아요 ."
13158,Qatar  Airways은요?돈 더 많이 받나?
13159,돈마이버네..쉬바
13160,보기엔 좋지 오래 일할 직업은 아니라고봄
13161,힐다님 개인적으로 제가 8년동안 팬입니다
13162,저 오른쪽 앉으신 여자분 sbs로맨스패키지에 나온 108호분 아니신가....남미에서 살다오고 통번역가라고 했는데........
13163,성형싹했구나
13164,쿠르쿠르 이름이랑 비슷하네
13165,많네..
13166,아니 이제서야 킹갓힐다여신님이 유튜브에 진출하시다니 다른 유튜버들 긴장하셔야 될 듯
13167,비행기에서 서빙하니깐 그래도많이받넹
13168,공항출근하는 차비도 지급되나요?!?! 공항 리무진이나 택시비두요??
13169,이게여자다
13170,"Per diem, not perdume"
13171,식당 종업원
13172,음 정비사가 더 많이 받네
13173,구라는 아주   
13174,하늘에서 밥배달 하는거 치고는 많이 받네   
13175,힐다님~~~ 너무 아름답고 말씀도 잘 하시네요^^ so bonita~~
13176,김 년
13177,우리나라 경찰 공권력을 한층 강화해서 저런 십새끼들은 조져야 된다.
13178,경찰은우섭고 직장짤리는건무서운가보네
13179,"선처같은  소리 지껄이네  
저런 놈들은  어디에도  일못하게끔 해야됨  그래야  정신차리고  똑바로  살지"
13180,지점장이면 후회 좀 되겠네요
13181,50??쉰???나이값좀....  
13182,현장에서 체포하지... 수갑채우고
13183,강력처벌 강력대응
13184,"나라가 바로서야 
언론이 제일 문제입니다
바른 보도 좀 하세요
제발
혼란하게 나라 만들지 말고"
13185,28청춘이여    
13186,저런 상황에서는 경찰이 맞대응 해야 하는거 아님 일진한테 끌려가는 빵셔틀도 아니고 질질매네
13187,흐흐흐!
13188,불구속은구속이안잔아
13189,참 아름다운 사랑이다 조밥아
13190,"술과 여자가 문제구만..
둘다 파면..."
13191,"미친인간들 참 많다 ,,,"
13192,오늘도 평화로운 경상도..
13193,이 역시 사회문제이다
13194,총으로 쏴!!!!
13195,불륜과패륜의  마지막  말로....동방불패같은넘!!!
13196,드라마에서 본거있어가지고
13197,이해는 하지만  안탑깝다
13198,"진짜  우리나라  추격전  하고는..

뭔가   좀..    그럼..."
13199,예전에는 안그랬는데 나이먹고 노망나셨네
13200,미국이었음 지금쯤 아래턱 다 나갔다
13201,나이50에 내연녀지랄하는 놈이나... 지금있는자리가 좀 높다고 술취해서 경관 폭행하고도 덮으려는 항공사나 참 진짜 개새끼에 어딘지 모르겠지만 마인드가 딱 개애비가 운영하는 항공사네.
13202,상남자네 
13203,경찰뽑을때 체력조건 최홍만으로 뽑아라
13204,또라이들을 상대 할려면 맞서는 그 상대방도 또라이가 되야 하는 법이다.
13205,"고작 170km로... 
짭새를 따돌리려면 최소 200km이상은 달려야할걸~"
13206, 경찰은 빙신인가
13207,아나운서 어께뽕 사이언인 갑빠급이네
13208,싸나이 아이가
13209,어케하면 끌려가는거지??경찰인데 끌려가는건 아니자나??
13210,에라 뒈져십탱야
13211,야 짭새야 총은 옵션이야.쏴 죽여. 알라/
13212,그쟈슥무섭네
13213,"한남들,왜저래,;"
13214,"세상  참더러워 누구랄것도없다
달면먹고 쓰면버리는 풍
쉬운만남 쉬운이별
격분하는 구조 성향"
13215,노숙자되어봐야 그떄서야 손발없어지도록 빌면서울지
13216,한남 여자 못잃어...
13217,에휴 술이문제야..  
13218,참나  20대도아니고   나보다도 열살이나많아서는 저게뭔짓???
13219,구속 시켜야지
13220,그냥두냐?총은언제 쑈냐?
13221,경찰이 저렇게 행동하면 경찰 때려쳐라 누가보면 빛쟁이에게 끌려가는줄 경찰 한심하다
13222,경찰때리면 총맞아도괜찮은거아님??
13223,이여자아나운서  말소리 함들어봐요  코막힌소리같죠  끝말이 답답하지않나요?  
13224,저놈 항공사서 징계받고 경찰관 폭행및 공무집행 방해죄로 벌금내고  징역받아야됨
13225,매맞는 경찰 - 저런 게 경찰이냐 !  저런 경찰에 범죄자를 잡아달라고 해? 조폭이 났겠다 세금을 해결사에 저야지 저런경찰에 불안해서 살겠냐 ?
13226,50대 미친다 이새키
13227,나한테 걸렸으면 한방에 목아지 써러버리고 머리고기 국 끓었다
13228,"아니 저 당직 경찰관 고생한 건 알겠는데
저 상황서 왜 저리 무력하게 대응하는거지?

3번 경고하고 그냥 제압들어가야지

답답하구만"
13229,또 나한테 걸렸으면 한방에 용광로로 처 너버리지
13230,틀딱들끼리 잘한다
13231,   부산이네
13232,남자네 남자야
13233,하여간 웃기는 나라야~  저런 쓰레기도 돈이나  빽~~  있씀 불구속이야~~  뭐 허기사 정당방위가 존재하지 않는 법이 있으니 대항을 할수도 없지~
13234,경찰 멱살잡고 질질 끌고가면 불구속입건      편의점에서 담배두갑 훔치면 징역 1년     . 훌륭하다   역시 사람은 빽이야
13235,한심하다.     
13236,"잡새님!  부탁드립니다. 총을 폼으로 들고다니시나요?!
이럴때  쓰는겁니다. 잡새님."
13237,머하냐?넥타이 멱살잡히는데 그냥 끌려 다니냐?경찰 가호가 있지 말야... 현장에서 바로 체포해서 감금시키고 콩밥먹여야지;;
13238, 밥쌔키야
13239,50넘었으면 거시기도고장나서 안서겠구만 정신차려늙은아
13240,우리나라 경찰 너무 약해 그냥 총으로 쏴 버려
13241,미국처럼해라  빙신들아
13242,경찰이 술먹고 싸움거는 시민하나 제압못해서 그냥 처맞고 있냐? 제압해야지!
13243,댓글들 개 썩었네     하늘에서 서빙을 하든 술을 따르든 여객서비스업인데 왜 무시하려고 할까? 사무실에 앉아서 컴퓨터 치는 일만 멋진 일이고 서비스업은 허드레 일이라고 생각하는 차별주의적 시선인가?
13244,5:50 한국인들이 진짜 갑질제일 잘함.. 허휴..
13245,1열부터32열까지 사진만찍으면서 갔대                             
13246,남승분들 솔직한 답변 들을수있어서 좋았습니다!! 저도 꼭 이루겠습니다  
13247,아시아나 육아휴직. 짝짝짝.
13248,창현님 쿠쿠크루맴버닮음
13249,시청자 기만이네 이건..결국 팩트는 없네요
13250,키나 이미지좀 언급해주셨으면 좋겠어요
13251,"스트라이프 셔츠입으신분 어깨가 삼각형 ,,,, "
13252,지망생 분 중에 파란 정장 압으신분 턱현 닮...  
13253,일하는거 되게 복잡할것같은데 확인해야될것도 많을거같고 만약에 공황장애 생기시면 그것도 개고생일것같은데
13254,외항사A항공이어딘지알수있을까요? 진짜너무궁금해요!부탁드려요
13255,한 450 버는구나?
13256,어글리 코리안   
13257,낚시네요
13258,여의도에는 여고가 하나밖에 없는데...너무 저격하시는데?  
13259,혹시 A 항공사 다니는 남성분.. 마닐라에서 인천 오셨다는 그 분! 어디항공사이신지 알 수 있을까요?
13260,주황색립스틱인지 적당히 바르세요.
13261,번지르르 해봤자 허영심만 가득한 하늘시녀들..
13262,밥갖다주는 일 치곤 많이 받네요
13263,"괌, 사이판 (남태평양)을 포함한 동남아시아까지 동반자 왕복항공권이 나오게 됩니다. 성수기/비성수기 제한이 없으므로, 저가 항공이 다니지 않는 지역으로 성수기때 여행을 하시면 가장 큰 혜택을 누리실수 있습니다.!!"
13264,다이아몬드카드가 더좋은데요
13265,"어디서 어떻게 신청 할수 있나요?

아무나 신청 가능 한가요?"
13266,저도 인피니트카드 소개좀받을수잇을가요
13267,맛있는거 사주세요~ 100만 가자!
13268,"1. BC나 IBK하고 같나요?
2. 갱신이 된다는건 무슨말인가요? 카드설명에도 안보여요."
13269,이거 이제 연회비가 연단위로 바뀌었다는데 그럼 항공권  1+!    1년에 한번만 쓸수 있는거죠?
13270,이제 안되나요? 설계자 연락처 좀 알려주세요 ...
13271,"마일리지 적립률이 다른카드에비해 매우 않좋습니다1.5배에서 크게는3배까지 차이납니다.쓸수록 손해라는말이죠
항공.숙박1+1은 연회비 30짜리 카드에도있는 혜택이며 동일하게 연초에 리셋되며 페이백도 비슷한수준입니다  kb로블카드 스카이패스로 동남아 최장거리
발리까지 갈수있습니다"
13272,해외항공권 & 숙박권 1+1은 특정 여행사 통해야만 가능한 거 아닌가요 
13273,돈만 있으면 발급 받고 싶네요  
13274,근데 bc다이아몬드카드도 동일조건인데 연회비 30만원데....면세점 선불카드빼고 다른 혜택이 있나요????
13275,항공권 1+1 은 미주 항공권도 되는건가요??
13276,"게임시작 0:40
브레이크 타임 30:35~37:35"
13277,"게임을 몇편째 이어가면서 느낀 점이지만 초반에 나라(장소) 바뀌고 나서 처음 시작할때 설명이 전혀 없어서 우왕좌왕 하는 것 같네요   게임 전체적으로 봤을 땐 하는 방식은 똑같아서 쉽지만, 나라 바뀌고 나서 초반 스테이지만 일부 설명이 있으면 좋을 것 같네요 :)"
13278,     기요워 나으 중국여행#길잡이     
13279,"아침 운동은 정말 대단한 의지여야 되는데..

대단하십니다. 
저랑 딱 반대로 건강하게 사시네요"
13280,"이쁜 찌꼬님  잘보고있어요  
근데 립은 안보여주시나요? ??
쭉 연결해서 보고있었는데?? 립은 궁그미"
13281,대구 미녀 ~**!!   쌩얼이  더 ~~짱 이요~**!!   오늘도 수고하시길~**!!
13282,난 버즘필때쯤 스킨한번바르는데
13283,"이가 귀여운거같네요.
몇년생이죠?  "
13284,오메~아름답소!!!!
13285,"화장하면 미스코리아, 생얼은 청순 여신...그런데 탄 부분은 떼고 드세요...모든 탄 것에는 다이옥신이 있는데 발암물질 중 가장 강력한 발암물질입니다"
13286,"눈화장을 좀 약하게 하면 더이쁘겠네요
개인적인 취향    죄송"
13287,생얼 (심쿵) 주의
13288,출근 잘하시고 화이팅하세요. 이쁘게 준비하시네요
13289,"아침운동 하시는거 대단하시네요  귀차니즈인 저는 침대에서 빈둥빈둥  
미세먼지 조심하세요 "
13290,"오늘도 미모로 열일하시는거 잘보고 갑니다

요즘 윗지방에 미세먼지 심하던데

 건강 챙겨요! "
13291,그녀는 아름다워
13292,"사랑스럽다.,.   치코님 같은 부인만나게 해달라고 기도함"
13293,"생얼 화장후 모습 아주 좋아요..
완전 이쁨!
식사도 다이어트식으로 하시네요?"
13294,   찌꼬님은 장미꽃 입니다. 여신이시여 만세!
13295,"미세먼지 심해요

마스크는 필수!!!!
캘리님이랑 또 합방계획은?"
13296,"굉장히 빠르시네요...
후다닥~ 메이크업 시간
아름답습니다~~"
13297,사람이 눈섭없음 어케될가  글서 밀어봤음 사람아님..
13298,아침운동도열심히 하시는 찌코님  쌩얼도 이쁘시다  든든하고 건강한 점심을 드시네요~출근 잘하셨길!!
13299,"반칙이네요... 생얼도... 




매력 있네요.."
13300,"화장품도 유통기한이있더군요...
부지런한 분이 많이 예뻐지더라구요..
^^"
13301,쌩얼인데 이 정도면 대한민국 상위 1%지.
13302,"화장품이 중요한게 아니라
운동 열심히하고 섬유질 많은 음식 먹는것이 비결임.
술에 고기에 속은 썪어 있는데 화장품 좋은거 써봤자 소용없음.
운동열심히 합시다"
13303,생얼이    하네요
13304,이뻐요  
13305,당신의 당당함. 솔직함 그리고 뛰어난 미모에 감탄하며.... 최고에요!!
13306,출근하실때 마스크끼세요!!건강관리도 잘하시는데 호흡기 관리도 잘하시면 좋을듯해여!!  전 비염이 있어서 마스크를 껴도 코가 간질간질하네요  
13307,U soooooo beautiful!  
13308,"쌩얼이랑차이가업씀..
바탕이원래예쁨^^
찌꼬탑클라스~~~  "
13309,"중국산 미세 먼지가 최악입니다....
일반 마스크는 효과가 없고 1등급 이상만 효과가 있답니다....
화장하는 여성들 어쩌죠 마스크 하면 화장 다 지워질 텐데
건강과 아름다움 둘 중에 선택을 하셔야 할 듯...."
13310,자연스럼  편안함   스마일~ 
13311,그냥 귀여움심
13312,와 피부 부러워요~
13313,찌꼬님 외출하실때 미세먼지 조심하세요   
13314,"생얼 실화임? 선녀네 선녀. 어이구야. 대박. 
남친은 로또맞은 나뭇꾼이군요."
13315,또 1등      좋아요도 일등
13316,"화장하는 모습이 엄청 귀여우세요~
너무 깜찍해서 저도 모르게 웃으면서 보고 있었네요~ "
13317,"카메라렌즈에 생얼 막 들이대는거 보니 본바탕 예뻐 ,그 복잡하다는 화장을 막힘없이 하는거 보니 머리좋아, 섬유질많은음식 먹는거보니 변비없어, 세탁기 잘돌리는거보니 부지런해, 레깅스 입고 운동하는거보니 몸매자신있어, 잔머리 많은거보니 탈모걱정없어 ,,""To Me You Are Perfect""                                                  에혀~ 이늠에팔자야   "
13318,좋아요  누르고 갑니다~
13319,쌩얼도  이뻐요^^
13320,노력의 결과는 아름답다 물론 원판도 아름답다
13321,넌동안이었어 
13322,0:56 자랑하시는거죠?    
13323,쌩얼로 1만 가자.~~~~!!
13324,와... 쌩얼마저...  
13325,어유 이쁜것  
13326,잔머리 대마왕     
13327,집에서 오자마자 샤워로 미세먼지 제거해주고 바로 뻗었다가 지금 일어 났습니다~^^ 힘든여정이였네여~^^
13328,"화장을 그닥 찐~~~하게는 안하시네요!!!
그게 좋아보여요~~"
13329,살짝 살짝 들리는 대구 사투리가 너무 정겹네요  
13330,뷰튜버로 변신?
13331,쌩얼이 더 빛나고 이뻐요
13332,your face is like baby after wake up
13333,뭡니까 이 동안에 훅 들어오는 반칙은... 
13334,너 참 예뿌구나~~
13335,찌코 올만~
13336,생얼이나 화장이나 별반 차이 안보임...       맞지예~~~!!
13337,재밌네요. 
13338,좋아요! ! !
13339,제 이상형   
13340,많이 드시는데여....
13341,방울양배추는 어디서 사는건가요? 유기농인가요?? 한번먹어보고싶네요
13342,"전생에 나라를 구했거나 최소한, 나라를 구하는데 크게 일조한 남자분이 있을듯.   "
13343,아침은 안드시나요?
13344,"타고난 아름다움은
그 자체 만으로 빛이난다."
13345,"생얼도 너무 예뻐요~~ 저 화장품 회사 다니는데 마스크팩 선물 해주고 싶네요!! 더욱 아름다워지길 바라며 ^^ 
미소천사 오늘도 재밌게 잘 봤어요~~
자주 봐요~~~~~~제발~~"
13346,꼬찌님이닷...    .    안녕... .    지나가다가  사셨구나..  전  지나가다   다시  왔어용....  
13347,도대체 일은 언제 하나요? 
13348,찌꼬님 쌩얼도 이뻐요. 
13349,눈매가 왕조현 좀 닮으셨다
13350,"헐  쌩얼과 메이크업 후 차이가 없는데  
자랑???요"
13351,오랜만이에요 찌코님  오후 출근이셔도 엄청 부지런하시네요! 시간을 알차게 쓰시는듯해요   부럽습니당  게다가 오늘도 역시 미모는 열일 중   
13352,웃는게 너무 이쁘신거 같아요 !
13353,화면에 보름달이 뜬것같네요   
13354,"쌩얼이 빛이 납니다
쌩얼로 다니셔도 무방할듯!!!"
13355,배는 고픈데 잠이 오질 않네여~^^ 오후에 마트가서 컵라면을 사와서 먹고 잘까 합니다~^^
13356,"찌코님  실시간 또 언제하세요?
  켈리씨도 궁금하네요!"
13357,피부가 너부 좋으신데요...화장시간 만큼 피부가 비례하나봐요? 아님 타고 나는건가
13358,생얼로 이렇게 이쁘기도 쉽지않을텐데...
13359,"아침 잘 챙겨 드시네유~~~ ^,-"
13360,무슨 운동인가요..?
13361,화장안하셔도 미인이신데요..
13362,찌꼬님  변신하는 모습 잘봤습니다. 
13363,   계란도 하늘란
13364,저랑같은운동이에여   
13365,"코끼리보다 많이 드시는데요?????   
오랫만에 뵈니 반갑네요"
13366,쌩얼 예쁨!!! 주의였네요. 즐감했네요.
13367,역시 미인은 뭘써도  뽀샤시^^
13368,Hola good night      
13369,이뻐요   
13370,진짜 러블리하다.. 풋~
13371,화장품은 모르지만 본인에게 잘맞으면 되는거 아닌지 생각하네요.. 참 편한 모습이 더 보기 좋네요
13372,너무 이쁘세요   잘 보고 있습니다  
13373,언뜻 고소영과 닮으신건가요? 장동건 와이프 ~
13374,식사가 저랑 비슷하네요..생얼도 이뻐요^^
13375,바빠서 오랜만에 유투브 봐요~~ 광고가 생겼네요   드려요~~
13376,찌꼬님 오랜만입니다 
13377,쌩얼이랑 화얼이랑 차이가??..
13378,과일에 콘푸로스트 드시고 카메라끄고 후식으로 양푼이 비빔밥 드신건 아니시죠?
13379,역시 
13380,화이팅입니다!!
13381,아니아니 넘 이쁘잖아
13382,순수하고 수수하신듯 와이프로 만나는 분 대박 나실겁니다. 운동 열심히 하세요
13383,오늘그냥지나갔어요 
13384,쌩얼 이쁜 사람 진짜 간만에 보네요. 안구정화 잘 했음요
13385,"혹시 미스사과아가씨 아니에요?
아님 미스대구?"
13386,"화장 하나마나...
똑같이 이쁨  "
13387,밥먹고일합시당~^^
13388,   아시아나. 대한항공. 전속 모델해도  되겠네용?
13389,생얼두 이렇게 이쁘다니 .
13390,중국에 미세먼지 좀 보내지 말라고 말좀 해주세요~ 
13391,지상1층에서봬요
13392,후배님>.< 항상출근하시느라 고생이 많으셔요!
13393,은근 쌩부심.  
13394,오오오오오오 쌩얼이닷!!!     역시 미녀이셔요      <3
13395,언닝 에뛰드 오 마이 래쉬 쌩얼 카라도 되게 좋아요 기회가 되면 한번 사용해 보세요~~
13396,"볼때마다 눈살이 찌뿌려지네요;





그래야 이쁜얼굴이 잘 보여요"
13397,"쌩얼이 더 이쁘신데요? ^^
쌩얼이 이쁜여자가 진정 미인"
13398,반갑슴데이    먹방보니  배고파유         홧팅  !
13399,쌩얼에 한표 헐~~~더 이쁘다  
13400,이쁨...^^ 미세 먼지 조심하세요.^^
13401,와 사기케릭이다 쌩얼이 화장한 얼굴보다 더 이쁘네
13402,안녕하세요
13403,음... 뭐지... 뭘까... 12분짜리 광고를 본듯한 기분이야... 여기에 나온 제품들 매출 오르겠는데요?    그리고 이번 달 안으로는 1만 돌파 하실듯!
13404,예비군 훈련 마치고 선플하고 봅니다   
13405,"남자의 외출준비 샤워후 로션바르고 출발,생얼이 더 이쁨주의 국제형사재판소 에서 출석하래요 내 맘 심쿵하게 만들어서 심장 박동수가 운동은 산행 추천요"
13406,생얼주의  
13407,경기도 오산 세마역에서 부터 장항선 온양온천역 ~ 익산역 새마을호 ~ 서대전역  무궁화호 타고 복귀 했습니다~^^
13408,남자는 리베아크림 하나면 끝납니다.  
13409,     
13410,"오늘은 마법을 보여주시네  
미세먼지에 화딱지가 났는데 쫌 풀리네요
자주 웃어주세요^^"
13411,쌩얼이 이렇게 이쁜 여자는 김태희 이후로 처음 본듯. 레알임
13412,0:57 심쿵했다 하 ..자기 전에 괜히 봤다~
13413,어떻게 아침에 운동을 하죠??   
13414,피부가 애기시네요 우윷빛깔
13415,아. 진짜 짜증난다..... 이런 여자 만나고 싶다
13416, 
13417,쌩얼맞아요? 화장한얼굴이랑 똑같이 이쁜데요?
13418,     
13419,늦게 봤네요...역시 대구피부미인~^^
13420, 
13421,데리야끼   소스    흘렸소오.
13422,님출근준비를 왜 내가 함께해야하는데?니혼자하세요
13423,또왔어유
13424,"KL항공기 그냥 2일 뒤 출발한게 아니라 엔진 STALL로 인한 DAMAGE 확인 되어 엔진 교환하고 출발한겁니다.....
지나가는 관련 정비사가..."
13425,동전던진거는 겁나웃기네요    
13426,혹시 연료를 인천앞바다에 버린건가요? 기름누출처럼 막 바다에 둥둥 떠다니는거 아닌가요?
13427,아;;; 늦었다
13428,회항하는장면이 여러번 나오는거같네요... 얼마전에 아시아나항공도 회항하던데.....
13429,$387 million은 387만 달러가 아닌 3억8천7백만 달러입니다.
13430,이번주도 재밌는 소식 고마워영~
13431,4등 ....
13432,사우스웨스트 항공은 max위기에도 적자는 절대 안보네요
13433,KLM B747-400M (Combi)는 앞쪽반은기내 뒤쪽반은화물
13434,항공업계 종사자 입장에서 정말 유익한 컨텐츠입니다~ 고맙습니다~
13435,Fail이 뭐에요?
13436,유나이티드 새 도장 나오는건 없네요.. 
13437,첨왔어요
13438,하이
13439,"송송 에디터님 반가워요! 자주 자주
나와주세요   
 항공기 리뷰는 프고와 함께 "
13440,"맥주덕이신가  신입이라 항로도 빠삭
뽀글팀장 놀리는게   군선임같아요  

송송사원  그대로의 모습을부탁해요
환영해요"
13441,송사원님 최팀장님 이쁘십니드으아~~!!    재밌고 유쾌하고 쏙쏙들어오는 에어차이나 a333 후기..너무 잘봤습니다아!!      프고언제나 팬입니드아!!    
13442,재밌게 보고 갑니다. 송사원님이 되게 재밌으시네요.  에어차이나 찾아보고 있었는데 도움이 많이될것 같습니다.
13443,테트리스 완전 공감되요      저도 비행기만 타면 최고기록 깨려고 계속해요    
13444,갑자기 분위기 적폐청산                 
13445,    꿀잼
13446,항상 프고에서 최팀장님과 김사원님만 뵈어서 그런지 새롭네요!  송송 에디터님도 반갑습니당     많이 출연해주세요!
13447,중화항공도 해주세여.
13448,"송송님은 중국덕후시군요

저는 홍콩 특히 영국령시절 홍콩덕후라 안되는 영어로 자료검색하고 놀고있지요 컴터바탕화면이 영국령시절 문장으로  "
13449,기회되시면 델타항공 비즈니스도 해주세여
13450,"저도 에어차이나 일반석을 탔었은데
비즈니스석별로거라고요. 저는 무안국제공항에서 상하이 가는것 탔어요."
13451,달해씨도 리뷰 해주세요~~~
13452,송사원님 환영합니다. 올해부터 1인 출장 체제라고 들었는데 두분이 나와 반갑네요. 김대리님 출장 소식도 궁금합니다. 부탁해요~~~
13453,은근한 매력이 있으시네..  비행기도 막힌다는건 첨 알았네요..  
13454,헐헐 송송님 되게귀엽다       
13455,넘 솔직햌    너무 좋았     
13456,김사원 후배시군요  
13457,에어차이나 리뷰 잘보겠습니다
13458,0:28 라인 빠져 나가기    
13459,역시 별로임 특히 330-300은 좀 된 기종이라 비지니스도 프라이버시가 거의 않되죠 싱가포르항공도 그렇고 유럽쪽은 좀 되는것으로 아는데 이제 350으로 교체중이니까 좀있다 모두 저가쪽으로 뱅기들 다 내려갈듯
13460,김사원은 다른곳 출장갔나요?   콸콸콸
13461,북쪽 그분은 1차 북미정상회담때는 에어차이나 747-8i 기종으로 북경에서 싱가폴로 이동 했습니다
13462,제가 돈이 없어서 못타는데 보는것만으로도 행복하네요~
13463,1등!
13464,항공사 기내 리뷰 좋아하는데 이코노미석 리뷰는 많이없네요   
13465,아시아나 a330 비즈니스랑 색깔만 다르고 비슷한듯요... 아시아나는 팔 거치대 가죽도 더 벗겨지고 진짜 썩은거 같은데...이게 나은듯...근데 에어차이나 너무 불친절하고 승뭔 서비스 별로
13466,전자제품 쓰면 안된다고 매번 불편하게 하는것도 그렇고 여러가지로 아직까지 중국항공사들은 많이 꺼려지네요... 그래도 해외 유튜버 보면 동방이나 남방 장거리 신기재 들어오는건 괜찮아보이더라구요
13467,"""PLEASE GIVE ENGLISH SUB-TITLE"""
13468,비지니스에서 음식이 맘에 안들면 바꿀수는 없나요..?
13469,솔직히 나는 대한항공 좋은줄 모르겠음 그냥 거품이많아소 비싼거
13470,1빠! 항상 열심히하시는 모습 보기 좋습니다    근데 프고는 하트 안 주시나요?
13471,8:24 국방위원장이 아니라 국무위원장 입니다. 외교적으로 예민할 수 있으니. 확인하시길
13472,요즘문사원님은 어디가셨나효  
13473,냄새나고 더러운 중국인 없나요?
13474,최팀장님저는중국남방항공에디터로되겠습니다.
13475,직업이무엇인가요?
13476,몇일전에 A330-300비즈니스탔는데 타이항공  777-300이랑 같은거라본지 불편하던데  
13477,얼마죠?
13478,중국항공은..음 뭔가 꺼려지네요. 차라리 싱가포르나 타이항공 비즈니스석을 타는 게 좋을듯
13479,"아이고~~~~~~ (그래도 좀 다듬고 나오셔야 하는데,,,   ) 어쨌든 앞으로 송사원님의 활약 기대하겠습니다,"
13480,말 존나 느리고 답답하게 하네.
13481,앵커아저씨 말이 넘 느려서 답답하네요..
13482,앵커 왜저래 뭔가 이상해  연기하나
13483,앵커..말겁나느려서답답
13484,한마디로 개새끼네 신상공개해야
13485,"악마가튼  Bmw 세놈들에게  ""백년간~ 고통을 내려주소서"
13486,수사시 구속 불구속은 뭐.. 도주나 증거인멸우려에 의한거니.. 하여간 억울한사람 거의 죽음으로 내몰았으니 저 운전자는 is식 탱크로 밟아죽이는 형에 처해야한다
13487,에휴 기적이 일어나서 얼른 의식돌아와 회복하셨음 좋겠습니다   달려오는속도 장난아니던데~우째 이런일이  
13488,아나운서... 말도 느리고 감정적이네..
13489,가해자를구속 수사하고 다시는 이런일이없도록 해당기관에서 본복이로 10년이상  철장에 가두워 야 되지않나 ~
13490,아나운서  억양이왜그래  비트줄까  비트탈래
13491,"강남소나타 타고 왜저러지
드리프트할여구?
징역보내야지"
13492,아니운서..아..매번저런식에말투.짜증나네 아나운서아
13493,저 또라이 새기는 구속이 아니라 사형을 시켜야 죠
