,content
13710,둘다 잘못한거아닌가... 직원도 잘못이지만 요즘 뭐만하면 핸드폰 들이미는거 진심 개극혐인디 나만그런가
13711,항공사 직원만 잘못한게 아니라 승객도 잘못이 있는것 같은데 사진찍을려고할때 화가극도로올라왔구만 승객행동도 잘한것이 업는것 같음 직원 자존심상해서 주먹날림   
13712,해고
13713,뜨헉.......
13714,헐.....
13715,"#$@'8""8&"
13716,"김정은은 그래도 지들 땅에서 핵실험 했지.  프랑스 놈들은 1990년대에 자기들 땅에서 먼 남태평양으로 가서 핵실험 한 놈들이다.  거기 주변 국가들한테 피해 가건 말건.

미국 핵폭탄 한방이면 순식간에 날아갈 약소국 주제에."
13717,물론 전부는 아니겠지만 전체적으로 프랑스 사람들이 서비스정신이나 참을성 친절함이 부족하더라. 원체 자존신이나 자기들이 대단하단 생각이 머릿속에 박혀있어서  인종차별이고 친절함이고 개나 줘버림.
13718,쓰레기중의 쓰레기 유럽짱깨.....프랑스가서 많이 돌아다녀본 사람은 알거임. 재들 마인드가 얼마나 썩었고 낙후됬는지...튓...
13719,프랑스 정통적인 유럽의 강대국이자 찬란한 역사를 가지고 있고 프랑스인의 자부심이 엄청나다 이것때문인지 다른 나라 인종을 무시하는건 물론이거와 독일에 상당한 열등감을 품고있음
13720,미쳤네 씨바..
13721,프랑스를 욕하지말고 저넘을 욕해 왜 나라를욕해 그러니까 우리나라도 남혐 여혐 거리지 한심하게 왜 한대모아서 까는거냐
13722,전 예전에외국 박물관갓을때 그 번역기엿나? 암튼 그거 받앗는데 잘안돼가지고 다시 달라햇는데 직원표정 싸가지 없엇음....
13723,항공사 직원도 이해는감 왜 짜증나게 와서 지랄 하냐 저 직원이 뭘 어케 바꿀수 있냐.. 둘다 똑같다... 모든 싸움은 99프로 양빵이다
13724,와 얼굴맞은 아빠가 우리 아빠면 난 그대로 때린아저씨한테 머리박고 얼굴때린다음에 넘어지면 사과하라고 한다
13725,무조건 항공사 직원 잘못했다!!!단 저 아빠도 아이를 안고 있는데 성인 남성이랑 다투냐 세상에 똘아이가 얼마나 많은데 애 생각 해서 부인한테 맡기고 하던지....
13726,발암
13727,병신이네  
13728,"Grotua horang yatcy they sat order make man dodo combine korean



번역보기"
13729,   
13730,이런 ***************게
13731,이런
13732,이유궁굼 근대 왜때린거임? 미친놈아냐?
13733,보지민국 수준
13734,저런항공사 비행기를 탄다고? 목숨 팽개치는 거아니냐?
13735,심했다
13736,분노조절  얼굴에 장애 있는 일본 원숭이 맞은 남자    어이없겠다
13737,저게..회사냐! 쳐돌려주고 치료바도 물어라 이 싸이코 항공사 직원 새 꺄!
13738,븅신들끼리 뭘 잘잘못을 따져
13739,때린놈은    이내
13740,이런개똥같은 기사 좀 내지 말자 사진 잘보면 맞은사람은 모자 쓴 사람이고  아기 안고있는사람은 옆에 있는 사람인데  클릭수 올리겠다고 이렇게 까지해야되냐?  역시 개한민국 답다
13741,프랑스는 망해야되
13742,  
13743,alcl
13744,둘다 병신이네   .
13745,인승오졋따리
13746,시발놈개색기야너뒤졌고부에지지고죽었다
13747,일찍왔닼  
13748,저런 애기를 대리고 왜 여행을가
13749,프랑스농들은 대부분 난폭하고 개무식.  유럽판 짱개국 프랑스 가지마라
13750,             
13751,흠
13752, 
13753,이놈은 꼭  짤려야해.
13754,애미디진 맘충이네  
13755,항공사가잘못했네     아기있는거뻔히알고  주먹으로사람을때려    손님인거뻔히알면서  비행기가왜  안뜨는지 알려줘야지 머물고있다가 물어봤다고 핸드폰치고 애안고있는사람을쳐  
13756,그거....... 항공사 직원 태울려고
13757,커피는 개소립니다.  생수 따서 줍니다...
13758,더럽다는건 지랄인데 그럼 누가 무서워서 비행기 타나 죽으려고 타는것도 아니고...
13759,사회주의국가잖아  상술이 아니라 어떤 일종에 문화야  사회주의 문화  이해가 안되더라도 그냥 그러러니해야지
13760,아름다운 여성들이 비키니쇼를 하는건 최상의 멋진 서비스이다. 이걸 태클 거는 놈들은 고자이거나 회교 탈래반이것지. 아님 골빈 is놈들이던가.
13761,비엣젯은 광고도 비키니 모델로 광고 해 논란이 있었는데 또 이참에 이용했구나.. 지금의 영웅들을 상대로 한건 큰실수고 역효과 일듯.
13762,잼있는 나라네     
13763,보기 좋구만 왜 지럴들이여~~
13764,Vi t Nam t i lo ng i v  l m x u h nh  nh   t n  c. Mong c c b n H n Qu c th ng c m
13765,수준낮다는거  티내는건가      
13766,어차피 LCC 도 저 두회사 소유잖아..
13767,저가항공사 = 대한 아시아나 자회사
13768,다른 항공사는 드림라이너 들여온지가 언젠데
13769,30초에 기내 기압 낮춘게 아니라 높인건데 말을 잘못 했네요
13770,"비행기 한대당 가격이 얼만데그러지 항공기 한대당 가격이 몇백 몇천억인데 돈 대줄것도 아니면 가만히 있지. 사고는 정비, 관리만 잘해도 안나고 델타나 아메리칸항공은 오래된 757운영하는데도 사고안난다..아시아나는 적잔데 줄이라고 줄이라고그러시네?"
13771,대한항공은 보잉기종들이 에어버스가 다니던 항로를 뺏는거 같음    
13772,딴건 모르겠고 대한항공이 최고
13773,트렌트.... 하...
13774,항공료 씰데없이 비싸....
13775,1분15초에 김승영 저분어깨     
13776,바보아니야???첨단항공기면 더비싸쟎아..??
13777,"대한은 진에어 아시아나는 에어부산, 서울가지고 있으면서     "
13778,"Duas Grandes empresas 
Dois Grandes Concorrentes 
Duas lindas Aeronaves! 
parab ns pelo V deo"
13779,B787만 쓰는 LCC도 있던데  
13780,승객에게 좋은게 아니고 항공사에 좋은것
13781,연료효율 좋아지면 싸지나 또 비싸질거 아니야    
13782,20년 넘은 비행기나 그만 돌리고 폐기해라.
13783,"보잉=대한항공 에어버스=아시아나 항공 너무치열한거아닌가? 
다른 제조사끼리 경쟁하는것같은대..."
13784,참 아니뭐 필리핀 클락에가는 진에어가 80만원이고 아시아나가 60만원임
13785,첨단항공기니 뭐니 땅꽁항공은 거르는게답^^   ??
13786,The 2022 World Cup Will Be Five Years From Now! (2022년 월드컵은 앞으로 5년 뒤!)
13787,저도 메이컵잘하고싶은데...부러워요~~
13788,퍼가도 되나요 ?~
13789,날아다니는 승합차네
13790,에어 캐나다인데 세상에서 제일 작은 항공사라니....   말실수 하셨네요.... 
13791,비상 상황 일어나면 서로 밖고 말고 끼고 머리 천장에 붇이치고 허리 깨지겄어
13792,나 이거타고 제주도갔는데
13793,이건 미친놈이네 경찰들이 범인 잡는거랑 차원이 다른 문제임. 저건 항공사가 백퍼 잘못한 오버북킹인데 말하자면 피해자한테 저렇게 한건데 소송해야함 저건.
13794,동양인이 끌려 가는거같은데
13795,몇푼아끼려다 항공사이미지 말아먹었네   
13796,이전에 차별적인 일을 나의 wife가 당했읍니다. 이 항공사는 보이콧해야할 항공사입니다.
13797,아~~증말
13798,미국경찰들은 진짜 쓰레기들만 모인것같다    저번에는 저항도 안하는 남성을 과잉진압하고 숨막힌다고 말하는데도 목쪽을 누르고 있어서 숨지게 만들더만
13799,말을안쳐들으니그렇지 그럼 무릎꿇고 빌어야되냐  
13800,"미국은 한국이 아니에요.... 말만 잘들으면 편,하게 사는 곳이 미국 입니다 절대 반항 금지 말대답 금지"
13801,내용이 너무 좋아서 진짜 쿨팁에 세분다 재미있게 얘기해주셔서 너무 좋아습니다.     제대로된 TMI였던거 같네욥.   
13802,트리플 세븐이라는거 보니 787말고 777인거 같아요! 에미레이트는 787이 없는걸루 알아요~
13803,"에미레이트 또 탈 일 있으면 써먹어야겠네요    
근데 b787이 아니고 b777인 것 같아요 에미레이트에선 787 안 쓰는 걸로 아는데"
13804,대한독립만세  
13805,기다렸댱 달콤한크루들 또 올려주세요
13806,"많은 분들이 얘기하셨지만 굳이 한 번 더 얘기하자면 
3:58 때 언급하신 Boeing triple seven은 B777입니다.
에미레이트 여객기는 380과 777밖에 없죠!"
13807,진짜 이번은 손님들 에게 완전 꿀팁     
13808,"작년에 에미레이트 항공 혼자 탔을때  
사진 찍어주셔서  아직도  갖고 있습니당   !!^^"
13809,39     
13810,에어부산 이제 기내식 유료됨. 안줌.
13811,와 금요일에 업로드라니 !!!
13812,예승이인데 엄청 잘보고 있어요 !! 넘 재밌어요      
13813,너무 재미있고 좋아요!~!~!~!~
13814,정말 잘보구 있습니다!!! 10번째 댓글이라니..! 뿌듯
13815,저도 폴라로이드 가끔 찍는데 어린이 승객들이 진짜 좋아해주고 저도 많이 사진 남겨놓고 있어요      짱짱 에미렛 타시면 꼭 폴라로이드 서비스 받아보세요!
13816,항상 너무 재미있고!이쁘세요!!!그리고 또! 다음에 학공기 타면 도움 될것같아요!!
13817,A380단종됬는데
13818,A380인지 보잉 트리플세븐인지 했는데 자막에는 보잉787이라고 들어가있네용?
13819,기내식 사전 오더하면 제일 먼저 주더라고요.
13820,에미레이트 탔을 때 요청 안했는데 찍어주시더라고요 :) 폴라로이드에 뽀뽀도 해주심  요렇게   
13821,중앙에 계신분 완전이뻐요
13822,현재 하시는 일은 어떻게되세요?
13823,2
13824,특별식 신청하면 젤 먼저 나오지 않나요? 작년에 Lufthansa 타고 유럽 다녀왔는데 항공권 끊을때 채식 선택했더니 일반식 서빙하기 전에 주던데요.
13825,오19번째
13826,초등학교6학년때 에미레이트항공 비행기 탔는데 폴라로이드 사진찍어준거 까먹고있었는데 갑자기 생각나네여
13827,LCC 조종사만 늘리지말구 정비인력도 보강해라
13828,대한항공한테 뺏기고 이스타에서 빼오네    
13829,부기장들은 보통 엘씨씨에서 시간쌓고 대형가는 수순입니다...
13830,분석 좀 잘 합시다
13831,부기장이라도 시켜 줘라
13832,항공출신보더 공군출신이 더 많나요?
13833,"국내에서 가장 컴플레인 많이들어가는 항공사가 제주에어 인데, 그쪽 조종사들도 이미지 탈바꿈 하고 싶은거겠지"
13834,화장하는 모습이 안나와서 별로 도움이 되진 않네요... 화면을 보고 해야하는데 다른거울을 보고 있어서..
13835,와 진짜 너어어어어어 어어엉무 이쁘신거아니에요..? 오버하는게아니라 진짜 너무이쁘세요  
13836,헐 20대초반이라고해도 믿을듯
13837,선크림 제품명이 뭔가요!?? 위에 설명에 안뜨네용 
13838,눈썹 브러쉬 어디껀가용..좋아보여요  
13839,오 반쪽 배우고 반쪽 따라하는거 좋은 아이디어다
13840,파우더 위에 파운데이션 또 하는거 생각도 못해봄 헐   
13841,피부가 빛이난다...
13842,허어어어어얼 대학생인줄 알았당 짱에뻐여
13843,혹시 레슨 말고 메이크업만 받을때의 가격이 궁금해요 !
13844,오늘도 잘보고가요~
13845,헛 넘나 예뻐요..  저도 뉴트님처럼 꼭 인공들어가고싶네여   
13846,전문가는 역시다르군용  평상시에도 이렇게 메이컵해도되겠어요 너무이쁘네요  
13847,프라이머랑 촉촉한파운데이션 어디껀지 알수있을까요?       
13848,사비까지 들여서... 대단해욤      좋아요 누르고 갑니당        
13849,헉.. 쌩얼보고 너무 이쁘셔서 놀랐어요 굳이 화장안하셔도 될것같아요 너무 이쁘세요      
13850,예뻐용  
13851,포인트섀도우는 뭔가요?? 
13852,동공과 자연스러운 색상에 살짝 직경커진 서클랜즈 껴도되나요?
13853,오 셰딩이 부담스럽지도않고 넘 좋네요   
13854,'어딕션 더 블러시는 027호' 이 호수가 확실한가요? 찾아보니 025까지 있고 028호 부터는 리미티드 에디션으로 나오는데 어딜봐도 027호가 없어요..! 단종됬을까요 
13855,넘죠아요오   
13856,포인트컬러는 브라운인가요?
13857,오 마일리지로 세계일주도 가능하다니 신세계네요   
13858,"이전엔 마일리지 모으기가 쉽지않았는데 이젠 구매방법이 생기니 엄청 저렴하게 다녀올수 있군요.. 
시간만 있다면..."
13859,예시를 들어 설명해주셔서 이해가 잘 됐습니다! 그런데 6:51 '최대 체류'가 무엇을 의미하는건가요??
13860,와잘어울려여!~
13861,외항사는 메이크업이 화려한 편인것같아요
13862,그루밍에 속눈썹 붙이면안된다고 하던데 아닌가요?
13863,왜 이걸 이제 봤나요... komi님 메이크업 너무너무 궁금했는데!!! 흑 너무 이뽀여  
13864,십오학번  
13865,십오학번     진심.. 
13866,꼭 자기 일 안풀린 사람들이 꼬여서 남한테 시비지..전문방송인도 아닌데 실수할수도 있는 거 아닌가  딴사람들 잘 안된게 학교 탓만도 아닐거고. 학교 인지도를 떠나 그만큼 열심히 해서 자기 꿈 이룬 것만도 박수받을 일이라고 생각하네요.
13867,지이이이자아아압
13868,"  초등학교 같이 다녔던 친구같은데 
멋있다"
13869,현실적으로 저거 자격증따서 기술자로 이민가는게 최선임   
13870,하아나앙저언~~
13871,항공정비사 준비에 대해 겁을 안먹었다는 자체가 존경스럽습니다
13872,군인삘 나는데
13873,십오학번은 무슨학번이죠?    
13874,너무 이쁘시네요~   말도 잘하시고~     축하해요!!!
13875,해피플라이트 한번 보시길    
13876,한항전 좋나요?
13877,저기 들어가면 한두명 항공사 들어가고 절반 공군가고 나머지 자퇴하거나 좆소들어감 진짜임
13878,제가 공고 다니고 잇고 내신2~3등급에 고2 되는데 가능한가요? 기계과인데
13879,전문대 광고가 왜뜨냐
13880,걍 4년제도아니고 대학 느낌도 안나니까 학번 부를 일이 없어 십오학번이라 하나보네    존나 어색해하는게 보이네
13881,인생끝판왕은 저학교 알아봐랑
13882,믿고 거릅니다
13883,다니엘      청운초    
13884,"남자 진행자 컴플렉스 많아보임. 진행자에서 내려와야 할 듯.  ""제 말을 끊네 기분나빠질려고 하네"" 방송용으로 적합한 말은 아니죠."
13885,남자 아나운서분 단어선택에 문제가 많으신거같아요..보고있는 제가 다민망하네요
13886,남자아나운서  보기좀그렇다..
13887,남자아나운서왜저러지; 보기불편하네
13888,훌륭하신 분 모셔놓고 좀 예의에 어긋나는 행동을 하는 거 같네요..... 
13889,남자분 어떻게 저런분이 아나운서죠  
13890,남자아나운서 너무 게스트한테 너무 예의가 없고 단어선택에 문제가 많은거같아요
13891,저런 저급한 진행자 쓸거면 프로그램 하지 마라
13892,남자 아나운서 말 뚝뚝 끊고  비꼬고 뭐하는건지;
13893,남자왜저러냐...김구라같은 진행스타일인데 여기가 예능도 아니고 걍 예의가 없어보임
13894,저분 뭔말을       저딴식으로 하나      저가항공무시함? ;
13895,하...저가항공사 비하인가...14:00초...;;;;말투는 진짜 왜저래 민망하게
13896,남자분 왜케 나대;
13897,남자아나운서 뭐냐
13898,아 남아나운서 듣고있는데 왜 자꾸 말 끊어요?
13899,남자 아나운서 분 말씀이 듣기 불편한 부분도 있긴하지만 한편으로는  집요하게 깊게물어봐 주셔서 뻔한 대답보다 평소 궁금했던 부분을 해결하는데 큰도움이 된것같아요!
13900,저가항공 무시할만하지      돈없는애들이 타는건데    20살 유학생인데 대한항공 프레스티지만탄다    미국 시애틀 엘레이 각각 왕복 7백 정도 하는데 동남아도 1-2백 밖에안하고    이코노미래도 고작 몇십만원 아낄려고 저가항공   
13901,잘보고갑니다 앞으로도좋은자료기대할께요
13902,와 진짜 많이 도움 됐어요!! 갑사합니다~~
13903,카페주소는 어디잇오요?
13904,"근데 덕테이프는 실제로 성능이 매우뛰어남
미군에서도 사용하게끔 하고있고, 영화마션보면 뚫린벽을 덕테이프로 막는게 괜히 그렇게한게아님."
13905,실제로 미군이 전투중 전투기에 손상이 가면 덕테이프로 수리한적도 있고 아폴로 13호가 사고났을때로 임시로 덕트테이프 쓴적 있었음
13906,아니저테이프가 우리나라 갈색테이프랑같은줄아나 모르면 댓글부터보고 댓글달어 무식하다고 광고하지말고
13907,덕테이프는 만능입니다
13908,리벳 (나사) 튀어나온 부분을 안 보이게 하려고 테이프로 겹칠한 겁니다. 쉽게 말하면 스포츠카 페인트가 벗겨져서 기스가 보이니까 그걸 가리려고 테이프 붙힌 셈
13909,알지도모르면서 미쳤다고하는것들봐
13910,"뭐어때. 덕테이프 나사에서도 쓰는데    
아폴로 탐사때 달에서 지구로 귀환할때 이산화탄소 제거기가 고장나서 그걸 대비한 예비 제거기를 설치하는 과정에서 소켓이 안맞았고, 그걸 덕테이프로 사이즈 맞춰서 살아돌아왔는데   "
13911,문과 나온사람들이나 저걸보고 미쳤다고 하지 딱봐도 수리목적이 아닌 은색띠를 만들기위한 작업으로 보이구만 엄마가 애들하고 수박먹으려고 칼들고있는데 그것만보고 어떤사람이 어떤여자가 칼로 애들을 죽이려고 해요라며 경찰에 신고하는거랑 같지 일부분만보고 전체를 추측
13912,"저게 무슨 스카치테이프냐 문구점에서 파는 양면테이프냐?   
저거 얼마나 강력한건데 아주 항공사 망하게 하려고 작정을 하늬 "
13913,항공기에대해 조금알면 미친 지금 저걸 붙여 수리 하는거임 이아니라 미친 저걸 지금 수리한다고 가 나와야함
13914,duck tape fix everything. it's gift of God. duckleluyha!!!
13915,항공기에 문외한 인간들이 감놔라 배놔라. 전용기 타고 다니시던가. 무엇을 쓰던 추락 안되고 목적지 까지 도착하면 그만이지.
13916,저 테이프는 일상생활에 쓰는 그런 테이 는 아니고 알류미늄 감압 테이프라고 인증 된 것만 사용합니다
13917,  윽                
13918,저테이프 우주에서도 사용한다는...(영화에서봄.. )
13919,어째 댓글에 테이프탓보다 테이프 성능 얘기하는놈들이 더 많냐...
13920,그와중에 테이프하나는 존나깨끗하게 잘부쳤네
13921,덕트테이프는 아폴로 계획에서도 쓰였다는..  
13922,청테이프도 저리쓸수있으면 좋겠다
13923,어느회사 테이프야? 엄청 세나 보군
13924,"저는 저 엔진에 있는 못이 보기 싫어서
붙이는것 같아요"
13925,엔진니어는 WD와 청테이프만 있으면 되지 토달지말아라
13926,항공용 테이프 있음    이런거 가지고 뭐라 하는게 무식한 것임
13927,문과인 저도 덕테이프가 뭔지 알고 있습니다. 전투기 수리용으로도 쓰는게 덕테이프이건만... 저걸 보고 욕하는 거는 문과가 아니라 그냥 문외한 입니다.
13928,감항성에 문제를 주지 않는 한에서 임시방편으로 1~2회정도 저렇게 하고 비행할수 있습니다 물론 영구적으로 저렇게 다니면 안되긴하죠 엔진 나셀이 벗겨져도 엔진을 감싸고 있는 막이 있기에 심각한 비행사고가 날 확률은 적습니당
13929,미친
13930,EZ
13931,아시다시피 덕테이프는 성능이 매우 좋아 미공군에서도 사용하고있습니다. 그리고 리벳자국이 외관상 거슬려서 가리려고 붙이는거같네요. 일반 투명 테이프나 박스테이프와는 차원이 다릅니다
13932,기사를 쓰실적 상황에 대한 정확한 확인을 필요로한 사료로 보입니다
13933,아만보
13934,청테이프도 좋아요!
13935,나 저거 왕짠돌에서 봤어!!
13936,연료절감하려고 은빛 테이프붙인거 아닌가?
13937,"SNS의 폐해임   
S: 선동이
N: 너무
S: 쉽다
헐 미쳤어가 아니라 병신아 저 테이프는 차나 비행기 배등 이동수단에 필수로 붙이는거다. 그리고 엔진크기 보니까 비행시간 2시간미만 짜리 비행기인데 수리메뉴얼에 데미지가 심하지 않은 급한보수는 저렇게 한다고 적혀있다. 비행기 수리메뉴얼은 일반에게 공개하도록 되어있어서 구글에 찾아만봐도 다나온다.
모른다고 욕하는게 아니라 달린게 눈깔이라고 무조건 보이는것만 믿지마. 니 눈에보이는 스크린뒤의 팩트를 먼저 체크하고 ""헐 미쳤어"" 거려라"
13938,  놈들
13939,비행기 부품들 본드로 붙여서 만드는데.....
13940,"여자들아  덕테이프 위력이  어느정도냐면

보지왁싱할때  가기 귀찮으면   이거  한번붙혔다 떼봐

그럼  털이랑  보짓살까지  다 뜯겨나갈  어마어마한  효과를볼꺼야"
13941,헐 미쳤나바
13942,헐......저렇게 하면  진짜로  미쳤지
13943,싸게타면 서비스 부족은 어쩔 수 없다. 불만 있으면 정가주고 비행기 타라. 맨날 돈 돈 거리면서 시급 올려 달라고 개같이 짖던놈들이 자기 돈 쓸데는 싸게싸게 짖으면서 돈 안쓰려고 하는데. 좋은 서비스를 받으려면 그만큼의 대가를 지불해라.
13944,저가항공 페지해야됨 저러꺼면
13945,세분다 웃는게 너무 예뻐요  앞으로 더 웃을일이 많아졌으면 좋겠어요!
13946,항때언!! 콘텐츠의 꽃길만 걷길!! 축하합니다^^
13947,오늘도 재밌게 시청하고 갑니다~!! 좋아요 클릭클릭   
13948,정말 재밌게 보고 갑니다~~추천추천!
13949,우와 축하드려요!!!!!
13950,     짱! 달콤한 크루들 잘 보고 있습니당
13951,잼있게 보고갑니다!!!
13952,와 더더욱 재밌는 컨텐츠 많이 만들어주세용
13953, 
13954,혹시 식당에서일할때 손님이 어디에앉아야되죠? 라고물을시 편하신대로앉으세요~ 는어떻게표현하나요 알려주에용데일리온닝
13955,"오 저 책,,,우연히 채널들어왔는데 저 책까지 만드신분인지 생각도 못했네여  "
13956,대단들하세요
13957,심상사성
13958,맞아 맞아! 열심히 했었지!!   
13959,운송수단 중에 가장 사고율이 낮다는 비행기가 1년안에 추락사고가 두번(그것도 기체자체의 결함으로 인해)이나 발생했으면 인도 중단이 아니라 생산 중단 및 완성품도 폐기해야지...
13960,"공항방송이 너무 현실적에요
어떻게 하죠?..."
13961,영오잘하다
13962,비상님 플라이트 시뮬레이터 스팀 에디션을 쓰시나요?
13963,"비상님 영어 잘 하시는건 알고 있어지만 기내방송듣고 현직 파일럿인줄 알았어요...
더듬거리지도 않고 막히지 않고 술술 예기하는거 보고 대단하다고 느꼈어요.  "
13964,안전안내방송이 대한항공꺼    은데 아시아나유튜브체널가서 찾아보면 안내방송있어요
13965,p3d어디서 사죠?
13966,피드백: 미리보기 사진이 부산->서울 로 되어있네요^^
13967,out of memory 뜰가봐 v4나오면 사려고요. 근데 fsx에서 되던시너리 다되나요?
13968,넘나 잘 보고 갑니다
13969,"선생님 안녕하세요 
베어두가 귀여워  종이컵에도 베어두...
너무 귀여운 비행기네요   
저도 타고싶어요 
하지만  KIX   ITM 발착이 없어요   슬프다..... "
13970,이분 아나운서해도. 잘할듯
13971,"중국 보따리상들 참 이상하네요
이분정도 미모이면  얌전하게 행동해야
여신에 대한 예의 아닌가요? 
참 나쁜 중국 보따리상!"
13972,보고있으면 괜히 기분이 조아지는듯한 느낌..
13973,대구녀가 답이다
13974,말을 이쁘게하시내요~~
13975,사투리 너무 귀여운데요? 서울사람으로써.....
13976,       
13977,"오늘 화장은 최고네요..배꼽인사..꽈자,중국뽀따리(대구사투리)..사랑스럽네요..."
13978,왜 이제야 나타나신거죠? 한참을 찾아 헤멨자나요.
13979,아름다우세요
13980,아무리봐도 이쁘셔
13981,벌써4000명이 넘었네요   
13982,찌코님 인스타그램 아이디좀알려주세요  
13983,선 좋아요~ 후 시청 ~
13984,사랑합니다!   잘보고있어요
13985,일상복귀를 환영합니다    
13986,나 부기장되면 장가갈수있으려나 ...
13987,"늘~~
웃는모습 좋네요
화이팅 하세요"
13988,왔구나 왔어~~
13989,미소천사^^
13990,잘 듣고 갑니다 좋은 하루 되세요 ~^^
13991,축하해요^^
13992,조근조근 말도 잘하시고 매력이 철철 넘치네요.
13993,일본인분들은 많이 안오시나요..? 일어쪽 전공자는 항공사쪽일하는게 중국어보다 많이 불리할까요?
13994,"와~ 몇일만에 왔는데 4천명이 넘었네요   
고향에서 잼있는시간 보냈나요"
13995,너무 아름다우셔서 정주행중입니다.. 저도 중국음식 좋아해요.. ^^
13996,여러가지 지식을 공유하고 최고네요 계속 봐야만 되는것 같아요! 앞으로도 화이팅!
13997,정말 눈 정화되네.
13998,세상 착함이 다묻어있네   
13999,언제 또 업로드 하시나욤?
14000,4858 번째 탑승해봅니다^^
14001,인천공항 가면 둘려볼게요 수고 하세요
14002,깔끔하고 똑부러지네요 딸같아서 기분이 좋아집니다 며느리 삼았으면 좋겠네요!
14003,"중국어 전공하신건가여?   어디서부터 배워야할지 감이 안잡히는거 같아여. 예전에 일할 때 영어 못하는 중국 손님 맞닥뜨렸는데, 노멀이면 괜찮았을텐데 수하물 오버웨이트 차지 설명할때 땀이 삐질삐질;;;"
14004,싸랑합니다   좋은방송기대할께요
14005,넘 이뻐서 계속 봐요~~~
14006,와25시간을 잠도 못자고 일을... 대박      
14007,사랑해요~~~
14008,"출근길 메이크업튜토리얼도 궁금해용*,*  "
14009,와.. 미모 무엇..?!
14010,"사투리들으니 옛날 큰집에 자주놀러가던 생각이난다. 우리집 부산, 큰집 경북성주."
14011,항상 잘 보고있습니다.경호학을 전공하여서 수많은 분들을 모셔봤지만..이미지가 참 맑고 고급지십니다.항상 건강챙기세요~~
14012,중간중간 사투리가 나오시는데 어느 지역 태생이세요? 사투리 좀 의외고 귀여우세요  
14013,미소가 너무 아름다워요 
14014,반칙이다.너무 이쁘기없기.
14015,악 ~ 사랑스럽다.
14016,안녕하세용 혹시 스위스포트코리아다니시나용!!
14017,"   
부끄럽습니다  "
14018,먹방 한번 가시죠...  
14019,건강하게 일상 올리는방송 굿입니다
14020,인천공항 프랑크푸르트나 뮌헨공항하고는 분별되게 고객맞춤형 서비스를 받았던 기억이 나네요
14021,으찌 보면 볼수록 이뻐요...  
14022,아..이쁘고 미소가 좋다고 생각했는데..말도 너무 이쁘게 하시네요.
14023,휴가 잘보내셨죠?
14024,오늘도 가와이~~^^ 언제 시간 되면 전투기 타고 평양가서 냉면이나 먹고 오죠~ 냉면은 내가 쏠께요.
14025,인스타로 뭐좀 여쭈어 봤는데
14026,주로 하시는 일이 티켓팅이신건가요??
14027,보고있으니 나도모르게 아빠미소가 지어지네요! ^^
14028,좋아요눌러주는센스 
14029,와우~ 이쁘다
14030,와. .자연스럽게 이쁘시다...
14031,참한 경상도 아가씨 시네요. 매력 넘치십니다!
14032,그 스모그날 공항서 대기했던 승객 여기 한명 있어요      물론 찌꼬님 항공사는 아니었지만요
14033,"10일
귀요미~"
14034,요좀힘드나봐요?유튜가안오네요
14035,항공사에서 일하셔서 그런지 서비스마인드가 느껴지네요~말투나 표정이나~^^
14036,웃는 모습이 이쁘시네요...화이팅입니다...!!
14037,왜 예뻐요??????????????????
14038,어쩜 이리 이쁘실까.....나도 모르게 자꾸 미소가 지어지넹
14039,멋있고 이쁘고 똑소리나고  거기다 대구의  안정되고 신뢰가는 토운  ....
14040,영어도... 경상도 사투리 쓰면서...  말해보셔요
14041,경상도 여자 이쁘네   
14042,최고!!!
14043,"찌코님 혹시 래시가드만드는 배럴이란 브랜드 아시나요? 

유튜버와 콜라보 중인데 관심있으신가 해서요"
14044,영화배우..이메리..닮은듯..미인이네요
14045,"대구사투리이시죠,,, 말투에 애교있는 말투 좋네요,  "
14046, 
14047,Asmr듣는느낌.잠이솔솔
14048,노래 소리가 너무 커요   (    `  )   ...
14049,사투리 지깁니다  
14050,엄지척?
14051,남자친구있어요?
14052,영화배우 이은주 닮으셨다 .  더 좋은 모습 보여주세요 ^^
14053,휴가가 얼마 안 남았죠?  다음 휴가 때는 고향에서 오프라인 정모 함 하시죠?
14054,"긍정적인 마인드 넘나 보기 좋네요
덕분에 미소짓고 갑니다.
오늘도 좋은 하루 보내시구요.
끼니 거르지 마시고 잘 챙겨 드세요^^"
14055,"으앗! 천사가 지상에는 웬일이래~
          잠바때기는 잘있지요?   잠바때기"
14056,고향집에서 방송 하셨네요 직업마다 그나름의 장단점이 있는거죠 빨리 걷기도 운동되요 암튼 감기 조심  (   ) 
14057,토실토실 기여어.. 먹는거 보여저~
14058,김포공항 화물청사에서 일할때 가 좋왔는데...^^
14059,"아름 아름다워여.
언제나 홧팅"
14060,딜리버리 끝장난다.. 한마디 한마디가 귀에 때려 박는다..똑 부러지네
14061,중국어 유튜버 하셔도 성공할듯.
14062,소통할수 있는 카톡친추좀 해주세욥  팬이 되고 싶어요 ^^
14063,"화이팅 입니다.
좋은날 되세요.^^"
14064,다른 항공사들은 머리 묶던데 안묶어도 되나봐요~
14065,"저는 비행기 타기가 너무 무서워요.
한번크게 비행기가 요동쳐서
트라우마가.."
14066,Qna 왜 대한항공이나 아시아나항공 안가시고 중국동방항공에서 일하시는건가요? 국내항공사가 대우가 더 좋지 않은가요?
14067,와우 아침에 올리는 센스 1등
14068,화이팅
